node_id,epoch,is_malicious,peer_agreement_rate,ssl_accuracy,avg_rt_error,report_consistency,sudden_change_score,uptime_deviation,blocks_mined,orphan_blocks,fraud_attempts,gas_price_variance,tx_submitted,itt_jitter,ewma_trust_score,bayesian_confidence,label
26,12,0,0.8512297991266843,0.9786409837065563,0.18511327305492362,0.9337630683927034,0.059664431064389234,0.1559830165913986,0.7586206896551724,2,0,0.002985551121227257,0.342895263509006,0.7836889979906265,0.7796380108494307,0.9235117192293285,0
27,12,0,0.9247855412457405,0.9665638395382307,0.1776418728266354,0.9468975142891222,0.033980166897430206,0.03296038319960553,0.8275862068965517,0,0,0.002947268719040075,0.5857238158772515,0.5777716123083347,0.9020412326712726,0.8386780508675393,0
28,12,0,0.9391225969579557,0.9844317940148833,0.06919510717811675,0.9579671048893255,0.0851890318725064,0.1651845516224045,0.3448275862068966,0,0,0.0033254636433155,0.1507671781187458,0.5570464841989324,0.902409702633561,0.9943813422476008,0
29,12,0,0.9914002125044068,0.9101545423645814,0.21798957242673173,0.9913632792090595,0.06438869667636163,0.1644960802834339,1.0,0,0,0.004618700890361354,0.3122081387591728,0.7424321618688547,0.9526231744374847,0.8507796182869386,0
30,12,0,0.8548314049331838,0.9945966238578824,0.020917782002109905,0.9056454962579609,0.041753796110217574,0.1309552247317884,0.06896551724137931,0,0,0.006829056102208467,0.799866577718479,0.5627949731178229,0.8497379572029135,0.8589186903640906,0
31,12,0,0.8070165469529241,0.9522938763283512,0.07978245266434282,0.9320747166971375,0.0009076007019406286,0.03460109683407746,0.9655172413793104,2,0,0.007061225828984048,0.390260173448966,0.23679369879766685,0.733640611447269,0.9764398876825919,0
32,12,0,0.9277934053044126,0.9789485099310249,0.1475086306806842,0.9448801236440522,0.06451360057062602,0.1388097289902831,0.06896551724137931,1,0,0.005078831640380563,0.1654436290860574,0.6319078972862597,0.855125375386581,0.841323830935045,0
33,12,0,0.8086014355541505,0.9801895399641841,0.0566120422416075,0.9311269991417128,0.02381913869387215,0.003182504607499692,0.6206896551724138,0,0,0.006982410347926636,0.9412941961307538,0.49277018603705564,0.7433195706590101,0.9936269386156564,0
34,12,0,0.9412411130064439,0.904291934159884,0.1927528372685551,0.9187941879890371,0.0036639327378945596,0.01064917786602433,0.7586206896551724,1,0,0.004373369605961817,0.7651767845230153,0.2257407211719105,0.8429061113034564,0.7743188145417417,0
35,12,0,0.8667618667105441,0.956459002369873,0.2284748721403655,0.9280211782195289,0.0027125766240682974,0.02697762284284888,0.1724137931034483,2,0,0.003608699686463822,0.9573048699132756,0.6560039186528467,0.7988783146643434,0.9422053260759407,0
36,12,1,0.8251598785587041,0.9213815502002561,0.05406402407122291,0.9998263652183523,0.005510062259076628,0.05187448851290016,0.2758620689655172,2,0,0.001051863086239201,0.9326217478318879,0.5794119321888044,0.777793861070712,0.7360589441893914,1
37,12,0,0.9282518371389116,0.9553118974698811,0.17945665076033304,0.9567804644029523,0.0689638039975404,0.1802842408430712,0.896551724137931,2,0,4.599210217986995e-05,0.5003335557038026,0.40377366085072786,0.8424044109798872,0.9207127734785583,0
38,12,0,0.8272821675139787,0.9342898548646447,0.17542598608661555,0.9904046892003064,0.04570067261188033,0.008288885231043874,0.8620689655172413,0,0,0.004678427886463766,0.04936624416277519,0.5680247902947241,0.7988275255084444,0.8879136169976085,0
39,12,0,0.10853781442231425,0.5178574487048322,0.7015098844662938,0.48151953385742113,0.8918164102810117,0.8086164640394053,0.2758620689655172,10,3,0.6747470976910316,0.7511674449633089,0.048604442970292365,0.1106849879356367,0.9440528385304503,0
40,12,0,0.8468340278016597,0.9862221201962578,0.15311532502030972,0.9186448084723801,0.05702491589105334,0.05984923877006603,0.6896551724137931,1,0,0.006516562896162681,0.6677785190126752,0.46627862270455206,0.7823870864880073,0.8216361251851101,0
41,12,0,0.8378483705605424,0.9669432023358743,0.13563766352310538,0.9558898166612599,0.05472301214038903,0.0792154249101065,0.5172413793103449,1,0,0.003478669167327236,0.276184122748499,0.7419804200784769,0.7786637249188519,0.9663658066568942,0
42,12,0,0.8198316558327327,0.9815045782566767,0.23261001922475122,0.9279395387666353,0.08177720874040595,0.01648568173023683,0.4137931034482759,0,0,0.005942157363572233,0.9953302201467645,0.4771960573831303,0.7710022117710478,0.9107130848206825,0
43,12,0,0.1855669068016529,0.2394563692022864,0.7073458968705738,0.5491146595527431,0.53770025524574,0.7093080716839225,0.5172413793103449,8,3,0.4449042822045463,0.1480987324883256,0.019805262090972664,0.1783398438485942,0.7628720613508734,0
44,12,0,0.8826839768179349,0.8950791689053663,0.2961232263837078,0.9918266953730931,0.028433782510085326,0.1392546424932783,0.8275862068965517,0,0,0.0009830798287445758,0.5563709139426284,0.7829160325721912,0.8194160059353128,0.7160777243201683,0
45,12,0,0.09752733281021027,0.5117975539842242,0.9728090529941118,0.47404345171696094,0.8806421761487738,0.982968173850407,0.3793103448275862,9,8,0.1176635499034573,0.6350900600400267,0.03225543108947839,0.09403200157190615,0.9001570518031843,0
46,12,0,0.9595017715303761,0.9240420931572826,0.11765179887969725,0.9108232350636003,0.005651228536796263,0.1132298695725627,0.4827586206896552,0,0,0.006765855543067644,0.04803202134756504,0.22917073770206353,0.9502523814261742,0.9614443593901987,0
47,12,0,0.8702776295025657,0.9865027849908413,0.24064067752613014,0.9309346339522476,0.03914958434157594,0.0160842733146932,0.103448275862069,1,0,0.004798965858086673,0.76184122748499,0.6027737898245146,0.8163635836270198,0.8666819662566746,0
48,12,0,0.9633260533036968,0.9399220593751698,0.24762066545140157,0.9324887135843761,0.036018772246114834,0.0772717203594425,0.2758620689655172,1,0,0.007610086448874306,0.875917278185457,0.4935254633906804,0.8839638966093444,0.8035748699497589,0
49,12,0,0.950990632645093,0.9046916061522832,0.16378102455810106,0.9946454862772222,0.023279420277093205,0.08906401174089768,0.6551724137931034,2,0,0.004851983377844686,0.3669112741827885,0.5071617040407618,0.9424841720039834,0.8792767851963696,0
50,12,0,0.8185943031368955,0.9867015328792773,0.09058446544851381,0.9997276451510324,0.06635154557829381,0.102932146816703,0.8620689655172413,1,0,0.005633680630246122,0.8145430286857905,0.5788686528729414,0.7489849743925532,0.9582072217168505,0
51,12,0,0.24940723639790036,0.5266673745114498,0.9895751549948103,0.6172297444984757,0.5665109744128367,0.6179191341655593,0.06896551724137931,13,9,0.200329161054364,0.8325550366911274,0.029693878556969436,0.2382662376076878,0.8374630444330129,0
52,12,1,0.8747099552416687,0.9353080814317127,0.012410525342728485,0.9697420528745765,0.06253634200490747,0.1114558181293617,0.2068965517241379,1,0,0.007072915104961454,0.2081387591727819,0.582158603373526,0.7999312937266125,0.8530323692181585,1
53,12,0,0.9231177850198323,0.9339589191134784,0.233121501455113,0.9918445442008889,0.008709747009845137,0.001174613935700264,0.0,2,0,0.002149699585443418,0.8812541694462975,0.6452578339981602,0.8927938777448661,0.8832322750304047,0
54,12,0,0.802562706148177,0.9043785475893846,0.24324708505570217,0.9752089843965799,0.08123034979139851,0.08410929364247635,0.2068965517241379,1,0,0.000337944413234737,0.07404936624416278,0.5648063033610075,0.7529196368133704,0.8494978243120144,0
55,12,0,0.9103220248518656,0.9395365317375388,0.10123654886642462,0.902675902793552,0.04923675979790998,0.08606019561492201,0.6206896551724138,0,0,0.0011255714821045,0.3355570380253503,0.2995780808148487,0.8948820971135433,0.8775683249254403,0
56,12,1,0.24445164672839076,0.36727905423165425,0.024101937706776776,0.43687641397681704,0.7564311964570771,0.6755028246038478,0.9310344827586207,8,0,0.5777441787233609,0.7351567711807871,0.09486878794462077,0.2242871114184719,0.8050645912422244,1
57,12,0,0.3909942541145222,0.5761444327121029,0.9785338637871788,0.6664416596855814,0.6022452583129335,0.7072396717068635,1.0,10,5,0.4156882737568679,0.9879919946631087,0.043769755925156584,0.3820260614244613,0.8080473716677599,0
58,12,0,0.9429991476175124,0.9070233271971831,0.23499928042059,1.0,0.03376837037677809,0.1331809811673069,0.4827586206896552,1,0,0.006999485776170287,0.2808539026017345,0.34264939178157383,0.8921419048445384,0.765536681608078,0
59,12,0,0.8518261494946541,0.9935996331356781,0.054641524066818735,0.8935435259889944,0.027169516088506623,0.193793962661868,0.7931034482758621,2,0,0.004044693326693304,0.8225483655770514,0.2871228424342097,0.7985588755514296,0.7520268133987137,0
60,12,0,0.3576299457069211,0.38149985648942236,0.7746798865438645,0.6340194721486012,0.7432299472179145,0.7073167724778937,0.5172413793103449,9,9,0.9297749431139095,0.7725150100066711,0.027900126079204307,0.320025723233629,0.7682998118507989,0
61,12,1,0.9335480225742194,0.8973809828397946,0.1108300015699549,0.981474783738739,0.023731786612138133,0.1529268170665568,0.06896551724137931,0,0,0.006921038335271477,0.7351567711807871,0.6928765604543857,0.9106938325260957,0.9443019157463726,1
62,12,0,0.8816772581944199,0.9700064885996721,0.20078959286958584,0.9395338329678397,0.01850835256205853,0.1057408680700368,0.1724137931034483,1,0,0.007746647465269911,0.1394262841894596,0.4274347921474229,0.8355024846553817,0.8074724099530703,0
63,12,0,0.829192802579423,0.9874696040086538,0.21466099070377304,0.9686431864466671,0.06465705071122523,0.1558178364689975,0.1379310344827586,2,0,0.002572394677060555,0.9066044029352902,0.2613470567565744,0.7772541411138094,0.9354133879003284,0
64,12,1,0.8890905995905515,0.8847571524238982,0.03988926759481782,0.964120466973735,0.08817646170096477,0.06554416564047509,0.2413793103448276,0,0,0.002327976460768383,0.4549699799866578,0.3956784399886692,0.837146141732369,0.8969613322796645,1
65,12,0,0.859260330113862,0.9781104057986975,0.2883224609729417,0.9965851203246571,0.06656292496408928,0.01558636856974656,0.5862068965517241,0,0,0.006666116194882679,0.8619079386257505,0.5837443578968531,0.8562330448088058,0.887483948523459,0
66,12,0,0.9738718006738817,0.9036763507014801,0.2987780909211234,0.9196241421543131,0.07349492734788036,0.1153784280141002,0.6896551724137931,0,0,0.00756269676634096,0.6017344896597732,0.22141651677445864,0.9650815903070016,0.7599753170445391,0
67,12,0,0.8161904518611232,0.8994799106636047,0.30345750209782923,0.9700249749872345,0.018900764380282157,0.1813274271551981,0.6551724137931034,2,0,0.006875931717697169,0.5030020013342228,0.3094688237901422,0.7900153596257605,0.8679275979154554,0
68,12,0,0.9733005588908041,0.9052865326304529,0.24488151123671065,0.9854318726600857,0.03468242685001003,0.1116462931942013,0.5172413793103449,2,0,0.001834844944147311,0.1574382921947965,0.3072389563201052,0.9690400168866842,0.8840544169330123,0
69,12,1,0.8440314152085253,0.9490497306661387,0.06167857138042366,0.9382248636452221,0.08914678616327978,0.0951373170581686,0.2413793103448276,2,0,0.004126951144170713,0.8212141427618412,0.635953853421811,0.8408089251895718,0.8703473034685575,1
70,12,0,0.943703969223037,0.9530713481357026,0.08306899318138265,0.9591589412927055,0.07914053315215311,0.004726895772708107,0.7586206896551724,0,0,0.008241944871018897,0.2448298865910607,0.20157415809054147,0.8700031716135397,0.9416974771608002,0
71,12,0,0.24484930507188088,0.293063233180632,0.7271983158074826,0.4947908588955042,0.5381567950475254,0.6104492477947759,0.06896551724137931,11,7,0.6154705871918441,0.4809873248832555,0.016695670475006086,0.2144672762676141,0.7334633657222647,0
72,12,0,0.9016095989593942,0.9506178705199755,0.23477054370970984,0.982653111377338,0.08582162177603496,0.03220551666172746,0.6896551724137931,0,0,0.006541771531765983,0.1707805203468979,0.27393239735906,0.8311937894598632,0.7911147488782062,0
73,12,1,0.9680007832425003,0.9547926190048225,0.09107029213253653,0.8983220765044939,0.03900198888832346,0.02317001171848674,0.2758620689655172,2,0,0.003603712458369279,0.1280853902601735,0.2571386928003453,0.9606260800497366,0.8347145251977195,1
74,12,0,0.14189157173115546,0.5271703466528833,0.8981421607322719,0.6315085373263201,0.6703241059146204,0.7909698244924137,0.2413793103448276,9,9,0.3293005319579795,0.1941294196130754,0.03706224566957915,0.1391188509606704,0.9853695424533166,0
75,12,0,0.1778417884364554,0.4264927972031763,0.6253885576736453,0.5424011803706947,0.5294370478019058,0.7023128246097763,0.103448275862069,11,2,0.3303656241234341,0.6697798532354903,0.017870572276155395,0.1614339036818833,0.9648698868629395,0
76,12,1,0.8861853093205139,0.8559524700347771,0.011892042694678761,0.569607468554004,0.6191603488622797,0.6285122131411427,0.2068965517241379,11,0,0.8798280360462769,0.705136757838559,0.6876180547047891,0.195786394211619,0.9059160168612982,1
77,12,0,0.9143290289097958,0.9385940565177026,0.09758537613941877,0.9044372095328662,0.06083228708272216,0.02336564901860567,0.7931034482758621,2,0,0.006080006405791618,0.5543695797198132,0.24361344121305084,0.8803985768450311,0.7688459276036941,0
78,12,1,0.9349859457795728,0.9743250362255981,0.011513709283310702,0.9796179534417311,0.04545132309372896,0.1174631145000023,0.6896551724137931,0,0,0.003982355560544951,0.2555036691127418,0.3088674617020468,0.8834311795098995,0.8178335442610565,1
79,12,0,1.0,0.9648722148271676,0.19428487194421026,0.9317168581573723,0.0967336221604285,0.1868643309187927,0.4137931034482759,0,0,0.0009951358210658645,0.8452301534356238,0.7360695372907889,0.994564605080961,0.7352791283168931,0
80,12,1,0.8871624964127409,0.9790324830238784,0.012236238841704888,0.9481312436288545,0.10219837214718538,0.007743702523949825,0.4137931034482759,1,0,0.004060682721558398,0.1287525016677785,0.025834674018689753,0.8673055891057933,0.899443290652525,1
81,12,0,0.8366603725205806,0.9094126883698094,0.2912836872711496,0.9987986207611383,0.034132783884642054,0.1675430866844975,0.2068965517241379,2,0,0.008698453159507563,0.5797198132088058,0.26602667444686745,0.7966842526580034,0.7222568387542073,0
82,12,0,0.9937108631480697,0.9750182205400698,0.11456698105385245,0.9614993367389687,0.08628458629656305,0.1609409311866285,0.3103448275862069,2,0,0.008190036661549055,0.9779853235490327,0.5402363565406134,0.9772031355404108,0.7566897051704257,0
83,12,0,0.2017576110950554,0.32096097952790104,0.8537529120787573,0.46373638706372133,0.6755843946758587,0.8045401157004848,0.5862068965517241,11,8,0.7317560310376023,0.4029352901934623,0.0,0.1986393320333039,0.7446545773194438,0
84,12,0,0.9736403485733842,0.9206198821159368,0.1149989446420763,0.9899337720353678,0.06219528938964779,0.04200418709718328,1.0,1,0,0.002109854013620344,0.4896597731821214,0.21095319806017432,0.9578446531650667,0.7812197029964497,0
85,12,0,0.9328742122511765,0.937808429345316,0.08997318138570767,0.9066996942485223,0.05409675383587785,0.1773188699091823,0.6206896551724138,1,0,0.001219584067347592,0.08072048032021348,0.4329911758540322,0.9073830757300357,0.8160968429509772,0
86,12,0,0.9740473930149205,0.9796893507768593,0.15880772866551598,0.9896335145707358,0.1086492644605787,0.006839297274930801,0.8620689655172413,1,0,0.00869235783956993,0.8452301534356238,0.6368374926298952,0.9226995581097657,0.7230809039444216,0
87,12,0,0.9092074540597316,0.9521458356041392,0.10893826271133711,0.9766590352765592,0.007000852727935481,0.03257335479298882,0.8275862068965517,2,0,0.003965774029991355,0.6544362908605738,0.7105882835783133,0.8449243314687374,0.8836527423719833,0
88,12,0,0.8196471956402778,0.9203040349829165,0.013409766589280971,0.9010151998195717,0.029393666878316474,0.119156815839236,0.8620689655172413,1,0,0.007630833531655688,0.2461641094062708,0.27746624356560196,0.7969675555157582,0.75731442327808,0
89,12,0,0.8870182741601699,0.9403662062114161,0.1006167216129991,0.914830963289126,0.028943836900089295,0.1076885696513274,0.896551724137931,2,0,0.002349001214795974,0.3188792528352235,0.6374162356663329,0.8096695811978306,0.704485451874826,0
90,12,0,0.9555967101394665,0.9206622987984379,0.12639273722052655,0.9728011132633477,0.04234349987664792,0.110338295241987,0.103448275862069,2,0,0.004981609678329711,0.2021347565043362,0.3551416016239092,0.8669372048854537,0.7879978294862617,0
91,12,0,0.9481034893337682,0.9212026352090151,0.15364847927796468,0.9414569252038955,0.039506293765582325,0.1166749024258328,0.7586206896551724,2,0,0.003045734560315831,0.9926617745163442,0.23615215534582967,0.8824774726951259,0.9802543908029691,0
92,12,0,0.9954974673890223,0.9670274027912642,0.12695867540876815,0.9042182410920266,0.008054971013221099,0.138958288459892,0.896551724137931,0,0,0.006210018203122569,0.3095396931287525,0.3836781989355358,0.9380302370286375,0.7936066963736872,0
93,12,0,0.8651732842255697,0.9553516430965202,0.1540178729865798,0.9110386420052631,0.030173236884575724,0.165959161043203,0.7586206896551724,1,0,0.008888918639160304,0.8158772515010007,0.5539901928442342,0.824910882671572,0.9246140826322116,0
94,12,0,0.12688859286201132,0.38527991992108185,0.8178310624713462,0.6006289455757757,0.5822032045893485,0.6924897071337401,0.6896551724137931,13,3,0.3597552574537003,0.7418278852568378,0.03900565147339922,0.1195428252556675,0.7806894312704509,0
95,12,0,0.9666128921995809,0.9173781973338581,0.22109356616180995,0.932082069667838,0.06533058392537645,0.1446448916921567,0.3103448275862069,1,0,0.003465638414744655,0.9913275517011341,0.6950859743326574,0.9600693798181297,0.9506995142922834,0
96,12,0,0.9311685492454821,0.9204292151796672,0.12004102012943364,0.9408969983333233,0.09155526199705974,0.001515592711359259,0.4827586206896552,1,0,0.0003003718915037206,0.8085390260173448,0.37813872591249764,0.8459364783147487,0.8431317131416687,0
97,12,0,0.9207918105060293,0.965921280724206,0.03907111151236526,0.9705079000613173,0.06152985592081854,0.1352864117915777,0.4482758620689655,1,0,0.007839156663493243,0.2468312208138759,0.331265306818065,0.8368658971220851,0.9292478195363845,0
98,12,1,0.9401761992135423,0.9101881589636321,0.01688856997937917,0.9429159904914264,0.003467423808366288,0.1235803073974416,0.2413793103448276,2,0,0.002371122433957031,0.4916611074049366,0.6949928279568452,0.9381075562729174,0.9281407230042771,1
99,12,0,0.2554274595682381,0.48598370332617197,0.685544420701031,0.43589433912545417,0.535341823656345,0.6712878225439501,0.3793103448275862,10,6,0.5188309470985495,0.3122081387591728,0.01220616341465061,0.249736958396537,0.9383965818096023,0
100,12,0,0.9206242650466175,1.0,0.04847732350936305,0.9222586312320383,0.0742030630603803,0.07264770411004211,0.9655172413793104,1,0,0.003669824059320355,0.7251501000667111,0.7839397094777757,0.901497821052728,0.995867586233302,0
101,12,0,0.25629969801932756,0.5038847802623572,0.6499688863452471,0.39732504190696394,0.5240076346483349,0.8592999192004347,0.896551724137931,11,2,0.6193830577391647,0.9506337558372249,0.052754417841455,0.227591881121235,0.7480115010775492,0
102,12,0,0.8082904204316179,0.9649059119483253,0.2907633458498656,0.9721394435471761,0.09184906412073027,0.1473284338622113,0.5862068965517241,2,0,0.004165555054704229,0.2921947965310207,0.26719602068892845,0.7977156871395623,0.9947658382077835,0
103,12,0,0.9835646630481378,0.9169906098099956,0.019635321848325685,0.8953639986289293,0.08751018113176798,0.028608860706851,1.0,0,0,0.003019090743487121,0.6984656437625083,0.2496169878226949,0.9307195450502496,0.7653028707484866,0
104,12,0,0.9490195476532497,0.9364120306275783,0.24970964363271855,0.9497875024075586,0.045478811885854765,0.06591903897026888,0.8620689655172413,0,0,0.008860312074091293,0.2968645763842562,0.5191260870984022,0.9439613668132146,0.853964438349687,0
105,12,0,0.8780320246498139,0.9508305174834846,0.01913137187154065,0.896304403044559,0.06356079555891077,0.02792725841195678,0.6551724137931034,1,0,0.007092849697964956,0.7838559039359573,0.23406397539009638,0.8671339170546811,0.8688346610045299,0
106,12,1,0.8712644376371096,0.8548142835978353,0.14301043190731424,0.9156267859376672,0.07037322951164597,0.05454797016753619,0.8275862068965517,2,0,0.00853789546663598,0.2515010006671114,0.08601405223278738,0.8438897190712362,0.7537689299060484,1
107,12,0,0.827453205581788,0.911256937293678,0.18913309055636396,0.9557534440236656,0.06758503311496991,0.05282234804068967,0.2068965517241379,1,0,0.00788741926179989,0.9132755170113409,0.5402329685313421,0.7838079818664112,0.8916317102536241,0
108,12,0,0.3306984173461368,0.3372394405993494,0.9126477864607376,0.41161480424498675,0.7936462984859669,0.9094798629120986,0.3103448275862069,14,8,0.4291562165678049,0.6804536357571714,0.023733324646857155,0.3034485356226341,0.7363950281189677,0
109,12,0,0.9315095318621829,0.9648979687923747,0.2010403963335661,0.9124249406695966,0.08758908047597395,0.04953738894320721,0.6206896551724138,1,0,0.008250771779121304,0.2641761174116077,0.5879156847518807,0.9068830094643173,0.737292391151224,0
110,12,0,0.9692219309896772,0.9789038300432968,0.09222099994162554,0.9800461052481365,0.02469267846150411,0.1940770435181281,0.5517241379310345,2,0,0.007463412296446305,0.7938625750500333,0.42545741258390396,0.9028674219716863,0.9416738713160897,0
111,12,0,0.1789953123252399,0.24490806258115644,0.607019463419584,0.4589791666130198,0.7862654267503206,0.962386025311085,0.3103448275862069,11,5,0.233997576430448,0.9653102068045364,0.0190020833912466,0.1555753120178696,0.8515730189947536,0
112,12,1,0.9357562337661284,0.9326707359741487,0.13267180913951387,0.9858724015697442,0.048494040059328204,0.07507104896340058,0.7241379310344828,2,0,0.004635338392349657,0.9412941961307538,0.25658816006174484,0.8926604164921957,0.7178988245114875,1
113,12,0,0.8657818481675356,0.955075178913343,0.17014947864896934,0.9751985670040617,0.10426270159043276,0.03139902095201254,0.7241379310344828,0,0,0.008887356281687984,0.6924616410940627,0.6189757364990649,0.857868923041399,0.9349272549435358,0
114,12,0,0.9792788895686947,0.9979509175922907,0.24751411155101824,0.9885385757805094,0.03810634097200899,0.01413431935452898,0.103448275862069,1,0,0.001046032721679364,0.2234823215476985,0.7290878864656497,0.8885702955751972,0.9392412723576338,0
115,12,1,0.3364415919313068,0.3683017313005683,0.11433180874712655,0.6835587357874555,0.5774567168808274,0.7968672740289569,0.103448275862069,10,0,0.2155620670381499,0.2054703135423616,0.7284154088345633,0.3033555433076711,0.9186813008040529,1
116,12,0,0.8899773364538481,0.9285924856964113,0.022543658910941147,0.9359609333465861,0.03918098687695267,0.08699374200657345,0.0,1,0,2.094342524283097e-05,0.7651767845230153,0.6922175257616163,0.8929475544046734,0.7241511738264668,0
117,12,0,0.9022347897099203,1.0,0.11874422810854258,1.0,0.07460205741543825,0.1904931429817542,0.9655172413793104,1,0,0.006772618001094413,0.1547698465643763,0.6771571721988185,0.8642661786841964,0.9557760448486201,0
118,12,0,0.9788537033439628,0.9588870713499723,0.07974656664283696,0.9807374903885289,0.07781525936975471,0.109493901472618,0.6551724137931034,2,0,0.003540074424738802,0.1274182788525684,0.7208826942286889,0.9705484898287594,0.9083477172362493,0
119,12,0,0.8378103067125768,0.99035129831881,0.28507414380685214,0.9171003353859712,0.05568076934072181,0.07423863845782848,0.9655172413793104,1,0,0.001663886024390256,0.8118745830553702,0.28378692470087485,0.8210437755273374,0.7776945143430456,0
120,12,0,0.9543999956243774,0.9085238295520938,0.025737601046095078,0.9628048536597129,0.0899036691264385,0.09521879883875123,0.7931034482758621,0,0,0.007637882531094599,0.3555703802535023,0.22815031115540535,0.8667344798871518,0.9139090645648436,0
121,12,0,0.3263450414627869,0.28061379313022866,0.7757896207013918,0.4008133298407443,0.5692195932267775,0.6655377384624407,0.9310344827586207,10,2,0.7761847758421726,0.3088725817211475,0.03155540242581537,0.3032023975587528,0.7987621751946616,0
122,12,0,0.2974502351122284,0.5085711295849202,0.7892132006407153,0.6033391492039853,0.8581362599398107,0.9437335252277737,0.6896551724137931,10,5,0.8354565482345814,0.3022014676450968,0.023402698188000347,0.2753217513572311,0.8443511202310147,0
123,12,0,0.8097669158456166,0.9718843458567301,0.2741288236875558,0.9993631280432655,0.09742128468900971,0.1847039801640339,0.1379310344827586,1,0,0.0002063619136570247,0.2775183455637091,0.3176080519881398,0.7934942586434314,0.8712256853000294,0
124,12,0,0.8709118443997689,0.9674811196460812,0.24006116469225053,0.992478225838914,0.08340944426324574,0.07175872766550302,0.9655172413793104,1,0,0.003951685282465524,0.6831220813875917,0.5348728297198843,0.8160710377718883,0.7805596665328589,0
125,12,0,0.9609950967765911,0.9982479359358948,0.225916346204992,0.9652181933430488,0.07449523465753745,0.1431211650847672,0.1379310344827586,1,0,0.001722046872116278,0.5503669112741828,0.66728886939091,0.9362670540912255,0.9379956920161712,0
126,12,0,0.8633749297692614,0.9034130066360735,0.04453194925859739,0.9136401740174757,0.06616566301840868,0.08301578970314583,0.06896551724137931,1,0,0.002890344348571758,0.2915276851234156,0.4294325057259387,0.7878118730951437,0.981891355267696,0
127,12,1,0.8559902127027661,0.9363338255796148,0.033868432822594365,0.9822748392531506,0.03501225883119607,0.1006737458009301,0.1724137931034483,2,0,0.00828231323147705,0.7671781187458305,0.7288232271577163,0.7848620349851231,0.8580330007166805,1
128,12,0,0.9229358182508156,0.9495850530346874,0.2617655627558286,0.9184413551586942,0.017580628469254924,0.06969467497443127,0.2413793103448276,2,0,0.00295293357600061,0.8338892595063375,0.4909994633734932,0.909091932528685,0.8127014492723503,0
129,12,0,0.9899851884089675,0.9123413420333196,0.06713001950889452,0.9746385883962443,0.09156203589971307,0.1097874833292778,0.103448275862069,2,0,0.007612207158182754,0.7518345563709139,0.4601665387814141,0.9743693389758493,0.9913601634695034,0
130,12,0,0.8532101015592537,0.9144500350206303,0.09208594142437335,0.9643829626244124,0.0,0.1791585451559231,0.1379310344827586,2,0,0.005204472787562941,0.6397598398932621,0.6153781524289936,0.8311373021519786,0.9151625798188208,0
131,12,0,0.2567371054357758,0.5530502507193714,0.9166648641014137,0.6676040130294897,0.9058535754457101,0.7910397755880325,0.5172413793103449,12,7,0.9735121344300168,0.3869246164109406,0.005991714933028287,0.2474660997047876,0.8344158126125972,0
132,12,0,0.9847227572617103,0.9148829511605752,0.17547869184465978,0.9782433874393287,0.07289746600833007,0.1178163332024118,0.4827586206896552,2,0,0.001598415293214025,0.5937291527685123,0.1970777254150321,0.9005217773551718,0.7093380913743969,0
133,12,0,0.8794832201365418,0.9371600166490376,0.22480383178570168,0.9308411215018326,0.027633477435399588,0.01932006516850888,0.7586206896551724,1,0,0.003573931995219534,0.5810540360240161,0.4466735801736959,0.8058470452161652,0.9106356271397748,0
134,12,0,0.3190591998585114,0.3010944394084696,0.9517547755373416,0.42486962113870635,0.888314877208726,0.7989009526409039,0.5172413793103449,12,4,0.6542623899532115,0.0333555703802535,0.03075435078343526,0.2972743500244243,0.7740556955592268,0
135,12,0,0.8712791219053367,0.9943136477995774,0.11601948171825538,0.991677150059547,0.08471770971437975,0.1810616563106755,0.5172413793103449,0,0,0.008436998718153146,0.7665110073382255,0.6895890364745614,0.8304967300031928,0.960513487985479,0
136,12,0,0.956537274903432,0.9853472980031621,0.02008512075419525,0.9625603570249323,0.01923729397210739,0.1090182462439536,0.2068965517241379,2,0,0.00645920068242746,0.9392928619079386,0.5860629416283035,0.8974994138721882,0.7249315594117218,0
137,12,0,0.8659277367978265,0.9215083778064792,0.12208262005262521,0.9479917114279759,0.01856855817879903,0.1393092640697587,0.3103448275862069,2,0,0.006949414456390019,0.2715143428952635,0.22958976588245023,0.8156450482956771,0.9330026833316831,0
138,12,0,0.9237348940450281,0.9560434625167415,0.1386688417990902,0.9770143996525397,0.03791641578664239,0.008268394557181558,0.7931034482758621,2,0,0.001253623162034826,0.2701801200800534,0.7354840059740045,0.8636103776843185,0.9475460877165204,0
139,12,1,0.9012377288027505,0.9065279291412603,0.007526302547996099,0.9841586888266064,0.0,0.01540456412867168,0.9310344827586207,2,0,0.008782440718915638,0.5283522348232155,0.44668417835474106,0.8161301779150394,0.8954059947946318,1
140,12,0,0.9770500586706918,0.9109974226213545,0.27517019668873444,0.9062233435390504,0.08366102122272788,0.1867468737100008,0.9310344827586207,2,0,0.008811448224997315,0.781187458305537,0.4559293772306517,0.9261723208538103,0.8787422224226976,0
141,12,0,0.8986395807777502,0.938862144169468,0.09627232860060449,0.9390569537500433,0.07028533764453752,0.002501128960660726,0.103448275862069,2,0,0.00712817349530039,0.7985323549032688,0.7989912157435374,0.8462697615793493,0.9949440866658763,0
